sentence_id	sentence	sentence_domain	source
9c53022ade92bda5ac7198e268f8b9e7a32aabd91a7f7793f7a923a1067c4455	مجھے سیدھا داستہ دکھا		https://tatoeba.org
9c531bc9225e7731a9e594120456123434e4c9f53a6094a664c4176ed19684ca	ریپ کے الزام میں شوہر کی رکنیت ختم کرنے پر گلوکارہ نے اسکر کی دعوت ٹھکرادی		news
9c54401035d3e07c2488737d77894f9fdc0e44aa345094216459900991194889	تو بھی نظام چل سکتا تھا۔		https://github.com/naeem9/urdu-sentences
9c570968e4fbf0208d2cfd5ecc899f5b6f2556747afffc9dfffc2baf88030f4e	قطرہ قطرہ برس رہی ہے اشکوں کی برسات وص		https://shayariurdu.com/
9c599b05df33fe694de47b0d59b169273b610e3ac229defc19a5356a9065ad89	اور صرف گھنٹہ میں سرطان کا خلیوں کرنا  فیصد تعداد کو کم ہونا دیکھنا جبکہ خون کا اندر صحت مند خلیے یِہ سے محفوظ رہنا		https://github.com/humsha/USCorpus/tree/master/UrduSummaryCorpus/processed
9c5a8a6241fea0dc73c4c628a386b8adb6c0cba3b0d732d5a50e3969d4a35855	میں بہت أچھی طرح جانتا ہوں جو وہ لوگ چاہتے ہیں		https://tatoeba.org/
9c5f8c95c7eef9ac803c2e297eeb76ca4b0e2eec54828628a7a7f9cc3d7ff66b	اسٹیج پر شائقین کے سامنے یوٹیوب کامیڈین نے نامناسب حرکتیں کیں		news
9c5fcd60fbd4ff4eb9343426975f87eb29d614bf4b071d3d6b5fc978b92224f9	یہ صوبوں کی ذمہ داری ہے۔		https://github.com/naeem9/urdu-sentences
9c675bc2dd4bef7b830cf7ff84f244f61adeddc646be1f172ad412f5aa21a902	ٹونی ہل نے ئی سی سی امپائرز کے ایلیٹ پینل سے استعفی دے دیا		self generated
9c681dd15cea5f334fdc0a7e0814667c87607cdc0e3625e44f35af6781fb11da	بیرون ملک بھیجی گئی رقم واپس لانے کا کوئی طریقہ نہیں شبر زیدی		news
9c69013ff752f84c8433d8fb68b37e7faacf75f4f58385fdbcba0cd20cda14fa	میں نے ان سے تین باتیں کہیں، ایک کا تعلق ساکھ سے تھا۔		https://github.com/naeem9/urdu-sentences
9c6a926d9e27d3ee303f0885846237886057582b69bebfe169c720a46b28e39b	شواہد میں ان کے پاس صرف تصویر کی کمی ہے		open source github
9c6b13e9300ae58b7aa3e2937779f8fcde939ec2f77be080b4fb29d3c25e3381	کچھ تو وہ ہیں‘ جن کے دماغ میں اخلاص ہی پایا جاتا ہے۔		https://github.com/naeem9/urdu-sentences
9c6b71764a9e83e07a7288c163e7f39ce3d30dd4552a398d2c7ec31d58ce6047	پہلی بار فٹ بال ورلڈ کپ کیلئے قر العین بلوچ کی اواز میں گانا ریلیز		news
9c6b8553cf2be200882911365168b206a2b5d1ae4038ebb08790cc1ad19f95fe	سارہ خان اور فلک شبیر رشتہ ازدواج میں منسلک		news
9c6d95860e6bb05dfa6c55c1d5698ef7d27d24bdf412d6810eacd603896336e1	اگرچہ اس زمانے کے مخصوص لوگوں		https://github.com/themohal/urdu-mozilla-contribution/blob/main/mozilla-dataset.txt
9c6e429477f8692b7b884cc2d70cdb34a5994c6a926673e4307cf9e568b0651f	انگریزی میرا پسندیدہ مضمون ہے۔		https://github.com/junaid340/Urdu_Courpuses/blob/main/ucorpus.txt
9c6fa29a67680b71cdc8be533d276c696dea6c7d927ec69ce43280e9913f74c3	رات کا وقت تھا اور ظاہر ہے۔		https://github.com/naeem9/urdu-sentences
9c6fc371a0730557979103717836d6134c3bb39c13cd6ccbb00db994e2c3dca1	بے شک اللہ عظیم طاقت کا مالک ہے		https://github.com/zarah-amer/kashmir-politics
9c71c10a8fee6fdb2ece4d2547d734048ed363df5eca1bea9970c5b6255efc49	ثنا میر خواتین کی رنگت پر اشتہارات سے نالاں		news
9c721469c9e64dc218bab72147439848833b20a7fd857d59f5a0e396e3361864	پاکستان میں ہر لحاظ سے استحکام آنا ہے۔		https://github.com/naeem9/urdu-sentences
9c731c1355091f1dc796edb86e401a31f6d3bc54eacb660895b13d14c8627a62	کون سا فارمولا دیا جائے کہ ایسا کریں تو حالات سدھر جائیں گے۔		https://github.com/naeem9/urdu-sentences
9c7365f696fd81a7f44ac62d61578511a8de7b8dc1780c0af353a295bc238967	س لیے پروٹوکول توڑنے کا سوال ہی پیدا نہیں ہوتا۔		yourself
9c7475d9ca9b963da608ab784d10cb3de5bb91348fc6cf1967f2dc23d7d41937	تمہیں کیسے معلوم ہوا کہ وہ یہاں ہے؟		self
9c74bd32ad9b9c0d6c7cbcb432b2f8db30b1c3d7f306975ceb6b1873d756e07e	سنجو کی کامیابی سے سنجے کو کیا ملا		news
9c750baefc138d8badfed59cfdf1399a773feadd8d992161a36e09329f785ad7	پاکستان میں کاروبار کے فروغ کیلئے ئی ایف سی کا سرمایہ کاری کا اعلان		news
9c76407398f5cdadd8dcefdefe4b9faf96b3851857b08ca61fe02b03f27b36ec	ہر کھلاڑی نے اپنی بھرپور کوشش کی۔		https://tatoeba.org/en/
9c77d0f260fc215200702486d107852f8ef6becd73d5bea567ddc857248c3b54	ڈنڈا تو جماعت کو چلانا آتا تھا‘ لیکن ووٹ لینا اور بات تھی۔		https://github.com/naeem9/urdu-sentences
9c7955fe328e55ff2e4c2c80fbd21a0a6a14f5dcad9a6a3fba6185f65a71f665	مطلب ان کا یہ تھا کہ انہیں چبانا آسان نہ ہو گا۔		https://github.com/naeem9/urdu-sentences
9c7c655eaa1178630e93032e26cd5de5403764425bead3662e0879a183c93c98	دریا کا انتقام ڈبو دے نہ گھر تیرا		https://hamariweb.com/poetries
9c7c7f4aeb9d17fe9f49a049d5ad75f1a5ae2d3a3e82e677aba72d10b750a5f1	جو ساہیوال میں ہوا ایسا تو کربلا میں ہوا تھا۔		https://github.com/naeem9/urdu-sentences
9c81e291006f967b271647192425dc3ef5aa6efd5e61c1feab4172b937c9ab8c	”تم اس وقت کہاں تھے؟“ شیر نے پوچھا		https://www.urdupoint.com/kids/detail/funny-stories
9c8257abb5d01ed3e782961b63251770741ff8accb720665de5ec788ca772a71	میری ساتھ دھوکہ کیا ہے مجھے واپس جہاں سے آیا		self generated
9c8264956bbc581e49cd634d87c6df988eef54cd9cf0ae57b6329b8f89772da7	جگر کی بیماریاں ناک کان اور گلے کی بیماریاں  ہارمون کا عدم توازن  مختلف اقسام کی الرجی  پٹھوں		https://github.com/humsha/USCorpus/tree/master/UrduSummaryCorpus/processed
9c8313e0e1d82e8e69e2b963aaf0c7643ac5526e08da3df1bb3a4722b3fac67d	البتہ پورے ملک میں آئس کریم کا ایک ہی برانڈ تھا۔		https://github.com/naeem9/urdu-sentences
9c86a0189178ec3a60fd3652ac8c5a5ba11befccbe83ab1b99fa7da43036a75b	جیسے انہیں دھمکی دے رہا ہے۔		https://github.com/naeem9/urdu-sentences
9c86cba232144cd45a3010b1fd269b0a339a8a15b5e0ae6131f83140d17756c0	طعنے سن کر دل چھلنی ہو گیا		https://github.com/urduhack
9c87408821376928ceab8bb107b0cd8e45a9d8f129d26afb494ef9f8ad84dd09	کرپٹ کون ہے		https://github.com/zarah-amer/kashmir-politics
9c88b7e80c3729dff11827309bf6936b0ccedd11eccc968ba8424c6cd7c1bd16	دہلی میں مذہبی فسادات پر پریانکا چوپڑا کی خاموشی پر ارمینہ خان حیران		news
9c8bde4548e16c03c0f4dc63a4343c0c506ce76ed1b5c21f51e20cda829038cc	اس رند کی بھی رات گزر گئی جو عور تھا 		https://www.rekhta.org/miiriyaat/thaa-mustaaar-husn-se-us-ke-jo-nuur-thaa-meer-taqi-meer-miiriyaat?lang=ur
9c8dcc654c4485397aa149246a7fd9ef71185321824816964dc3898e8c09fef1	میرے خلاف ہوکر ان لوگوں نے مصیبت کو خود دعوت دی		news
9c90e1f1bffa06aa431041869596fdfe8aa56a293ef30750d29121251a41f613	یہ جنت مبارک رہے		https://shayariurdu.com/allama-iqbal-poetry/
9c922b730e7b0d8147206d562e72b50a1cf65bc7c6d8fe9717e1fbd46e1e013f	وہ اپنی زندگی کو محبت اور خوشیوں سے بھرتے ہیں۔		self
9c9759206224391d53835bd0e94331e93023888886bb7915c85691c714413317	اسلام علیکم بل۔ کیا حال چال ہے؟		https://tatoeba.org/en/
9c98eece5792f48cd7d9ed9d4098073f9f7ddf20d55749be9adb723b597e50cb	لیکن یہاں مسئلہ قدرے مختلف ہے۔		https://github.com/naeem9/urdu-sentences
9c99275649bfddf2651816aa0bee0e80eed51d0219d3946f0b8f0d80aa909a76	میں سٹوڈنٹ ہوں۔		self
9c99b395a2497b654d368d5fdfcfb6c91582c4dc6268ca5ea9e5d6ac84a858e5	ٹام اور میں دونوں ہی مصروف ہیں۔		https://tatoeba.org
9c9bfff2dc2af3805295d0d37925208ee86cbc38d16d99c8f208873777025133	تو پلاسٹک شاپروں سے کیوں نہیں؟		https://github.com/naeem9/urdu-sentences
9c9c290ea90c3e372bd07f13a1d7f555c893e53e44c7b1a9054257ea96ab66e6	حقیقت یہ ہے کہ ہماری قوم نے جنگ کے لیے غلط میدان کا انتخاب کر رکھا ہے		https://github.com
9c9c8e059db6581d170fdba566d79f1bdf4451b0cade5233c78050546d81cec4	کشمیری خواتین بھارتی مظالم کا شکار ہوتی ہیں		https://github.com/zarah-amer/kashmir-politics
9c9d18418466fd40ac064f823827d29dc636984d5da30178688475b6a7468dce	کچھ حوصلہ و عزم بڑھا کیوں نہیں دیتے		https://github.com/salman299/Urdu_random_sentences/blob/main/urdu-sentences.txt
9ca01dd247e5f92774c8732be7d6a25660bc6641feb59f8c4368c671a0fa865a	آخری ہفتے یوں سمجھیے ایک ایمرجنسی نافذ ہو جاتی ہے۔		https://github.com/naeem9/urdu-sentences
9ca24fa3545fcf034d17b8a2b42b52e24a32ad14bfc42739cf481df670ea6da0	ہولی وڈ فلم چائلڈز پلے کے ہدایتکار نے خودکشی کرلی		news
9ca27dc16a5c8d55cd1524ea8c03e602508a1bf728819a7d703001218e8e639f	وہ مسلم لیگ کو 'لشکراللہ‘کے روپ میں دیکھنا چاہتے تھے۔		https://github.com/naeem9/urdu-sentences
9ca421879c02661b5bc9eaf6a1836a6506e74c2803d277899142e23cff75cb98	اگر طلاق کا تعلق شریعت سے ہے۔		https://github.com/naeem9/urdu-sentences
9ca4fa8b62e4ed19b0ea7a301ffc06001ed85ae8d0cfc33f55f1718ad13ff17e	ہمارے اسپتالوں میں کوویڈ مریض  کوویڈ مثبت مریض اور افراد ٹ		https://github.com/Bushramjad/urdudataset
9ca67ee77eb404e70ec53a87c6497c0b6843530308bef9b875cf631c4a9a0ce7	جرمنی کوویڈ کنسرٹ وائرس کی منتقلی کا مطالعہ کرنے کا تجربہ'		https://github.com/Bushramjad/urdudataset
9ca7794ed297d661435bcbee22032f6f5e35324674b38f78b0b781e71352859d	تعلیم کی اصلاح نہ ہو سکی، ہسپتالوں کی حالت اور ابتر ہوئی۔		https://github.com/naeem9/urdu-sentences
9ca8ad2d0276bd6c1bcdc10edb3cca27411655d21cb0fb56c393458ae394e058	پروین ایک خوشنما اتاری اور بکھرجانا جس کا مقدر ٹھہرا		https://www.urdupoint.com/books/detail/para-para/8046/1st-episode-mitti-ki-gawahi.html
9ca9ce08c00a438fa449ef3f97535782ae3f5e8c92cb0f8969733ee2f9d56486	وہ بیرون ملک بیٹھے ٹی وی چینلزکو انٹر ویو دے رہے ہیں۔		https://github.com/naeem9/urdu-sentences
9caa2d186e9f87ccfa5af9b967c0abc8383d1867e81c91cd6dadac349fb06d42	اس نے مجھے قائل کیا کہ اس کا بھائی بے قصور ہے		https://tatoeba.org
9cab54181df7d42e6be3f5d7dab5f9b5b809a12d3d373f73b1b25f985803cc0d	برائے مہربانی تھوڑا انتظار فرما لے۔ وہ ابھی تک پہنچے نہیں ہے		https://tatoeba.org/en/
9caba0e7af1d7d3d9c8cca0f6a206b0e34d8f9250dc128980ce153b75702cd9b	پاک بھارت وویمن کرکٹ سیریزکھٹائی میں پڑگئی		https://data.mendeley.com/datasets/834vsxnb99/3
9cacafa6c58eccf760aa93d399fcd5f3e97a3bef8f0cdfba25ac9de7548a8070	کینیا میں بھی پلاسٹک بیگ کے بارے میں سخت قوانین بنادئیے گئے ہیں۔		https://github.com/naeem9/urdu-sentences
9cad4b1acd8ab058398ea5912dcf646719d4d3d62682eef5731c4fae6c8d6ae2	جگر کے مرض کے شکار گلوکار علی نور کی حالت پہلے سے بہتر		news
9cad5d0b339e7b24e1b7437921b4c784bc4b07de449e22bf818122d9f9356ed4	جب پورا دورانیہ ملے گا۔		https://github.com/naeem9/urdu-sentences
9cb1421a2f352818846204c41e39d0f653ff10499fbdfc8ca89e31aab8964533	افسوس کہ میں وہاں نہیں پہنچ سکا		https://globalvoices.org/2014/04/02/five-urdu-bloggers-from-pakistan-everyone-should-know/
9cb169d6dfb1ab26cd5bf69c9442e6a08de16ddb9873f8a571900f0163debe67	میرا نے درخواست میں مقف اختیار کیا ہے		https://data.mendeley.com/datasets/834vsxnb99/3
9cb35d198b8833dc5fcb4ec5d20c29a48a48f2f9170c9ddc9f2e86b6b8826799	کھلے نلکے کے نیچے رکھا برتن لبریز ہو گیا		https://github.com/urduhack
9cb404b52321808d07d16d2d98cd159a5ff0197b2f70cfde8069c3f78f9c7c73	حریم شاہ حلیمہ سلطان کا کردار ادا کرنے کی خواہاں		news
9cb596a1304ed0d46ef1202067b12ca77ade8541435607975daf09a9abda17c3	جب ہیری پوٹر کو راہگیر نے بےگھر سمجھ کر بھیک دے دی		news
9cb5b749ade0247b949cf7e625e73f0ff40e55c2316fb0dd327321bca6f5851b	میں تو اس کے لیے ہر قربانی دینے کے لیے تیار تھا مگر تھا مگر وہ تھا کہ سمجھتا ہی کچھ نہیں تھا۔		"""Harvard style ""Jess (2021) My Public licence poems"""
9cb63ada0ad7686b24b1b8ddf8d769939335cbf650064e5228ad5a17449b50ae	یوں وہ مسلکی شناخت کو قومی شناخت پر ترجیح دیتے ہیں۔		https://github.com/naeem9/urdu-sentences
9cb7432ee88e2b9d2128a6daa224382a5ca7395d0621b44106ac8aa7a5a416b5	ایشلے جڈ کا ہاروی وائنسٹن پر جنسی ہراساں کرنے کا مقدمہ		news
9cb9040764e1ec444359348ad84e882521e914fb88abfc476875c9864d2f70c6	آرام سے کام کرو		https://tatoeba.org
9cb988b2373b3ff400131ea1db3ec142d2ee30f96da1f9a9e64c6632e6318e49	میری ماں ہمیشہ ہماری خوشیوں میں شامل ہوتی ہیں۔		self
9cb9903d094de9ad1b2e98f20168aabd7941dff0b317f3a1937b8c9d81b8c92c	نیلم منیر اور یاسر نواز کا نیا ڈرامہ بکھرے موتی		news
9cbaeb5dd24845a296ab6809f1ad617cc5558df75a7e46c178a4c70f015a8371	بیس اپریل کا معرکہ دلیری کی بجائے احتیاط کے ہاتھ رہا۔		https://github.com/naeem9/urdu-sentences
9cbc4a22bbeef11c172a4586950fe7eb32e0053e8dda47590f4cb2d03f38ea49	تو سماجی تبدیلی آتی ہے۔		https://github.com/naeem9/urdu-sentences
9cbd8dcd6011b3e1b166ba6b2add39f4d907a40b92abaed905c5bd82516e29ca	دنيا کی تاريخ حادثات اور قدرتی آفات سے بھری پڑی ہے		https://ur.wikipedia.org/wiki/%D8%B2%D9%84%D8%B2%D9%84%DB%81
9cbddeead5725ec469eae2746c2ad7443e554f5c17e3e5ead005b7b5054ca028	اس میں لوگوں نے جانیں دیں اس میں بہت سا پیسہ خرچ ہوا؟		https://github.com/naeem9/urdu-sentences
9cc08c156e804c82c498cef86d15c19ae80f7c5984f9b2f62ea5f4781066a37c	اﷲ تعالی کی سنت یہی ہے۔		https://github.com/naeem9/urdu-sentences
9cc08ca04b9d1dbc3da2302271dffa3a53c78c745262bae1bf8bac4ce032476c	ایم اے شاہ نائٹ ٹرافی کربلاہیروز کوئٹہ کی فائنل میں رسائے		https://data.mendeley.com/datasets/834vsxnb99/3
9cc0ca527789df8a1d0ffc521c9492160a949a56c52259b73bb53254408608a3	”اگر تمہاری یہ فضول گوئی ختم ہو گئی ہو تو میری بھی سن لو…!“		https://www.urdupoint.com/books/detail/shehr-e-dil/7029/episode-3.html
9cc26b1da3fba258fd917f2415cb86a15c63ab6963f0d549e496cf560105e483	ساقی ذرا نگاہ ملا کر تو دیکھنا		https://shayariurdu.com/
9cc3aa5c11c921bf926864f80e468fe7626d508c447e3634cfc1d691d3306bf1	وہ اپنے کپتان سے میچ کی حکمت عملی پر بات کر رہے تھے		self
9cc4b8809292e4005f4dc15d1d0299a2e243d19fd3184a60a551d454b7b52432	سوشل میڈیا نے خبروں کے پھیلاؤ کا انداز بدل دیا ہے۔		Self
9cc4d213959109d6ec48ffb0cef53fade0cab4314d4a01ef968642a617e08cbb	جنہیں وہ اپنا دشمن سمجھتا، ان پر ہر گز رحم نہ کھاتا۔		https://github.com/naeem9/urdu-sentences
9cc67025e366abc800d129eff095728728e8b6f39c89c892d2c3913fe1271d0c	بائیبل کا اسلوب یہی ہے۔		https://github.com/naeem9/urdu-sentences
9cc7ea1a2c7b4b561b5ac561542a6a4697ffcffad431bf397fe00f166992ac68	اس گانے کی لازوال موسیقی ہنس راج بہل کی ہے۔		https://github.com/naeem9/urdu-sentences
9cc80fd5240b1e21027a87bc988562571c839ee851574398b1970d5d989eeaa9	فیصل باد میں درجنوں بے نامی اکانٹس کا انکشاف		news
9cca560a96c790058a9aa09ae80e836e9edfb92334b23fb052a2942f68890128	کیا آئین کا منشا یہی ہے؟		https://github.com/naeem9/urdu-sentences
9ccaa0a0a03fcd56ad9d5af921d4d735323f4b85186376969a81dd93c07672e4	نجاب تنظیم کو میڈیا اور عوام		facebook.com
9ccab6a9be44f00dad85f1c923f8af11598e94df3c80e759b164e2bbdba8ab07	پاکستان میں ابھی یہ رجحان نمودار نہیں ہوا۔		https://github.com/naeem9/urdu-sentences
9ccac14ff403efc29da649b2c2d0b744683db3d3fdf5e69d19cc78bd9179a856	ایک دو حاضرین مجلس نے دانشورانہ گفتگو شروع کرنے کی کوشش کی۔		https://github.com/naeem9/urdu-sentences
9ccbe60e807580ee58d3edbf87c6e9d7235453f5284eb2330875132b19d444e0	یہ وہ سوالات ہیں جن کے جوابات ہر بندہ جانتا ہے اور جو نہیں جانتا اسے بتلانے کی ضرورت نہیں ۔		https://github.com/humsha/USCorpus/blob/master/UrduSummaryCorpus/processed/News2.txt
9cd0d1a9a56867609524bbe501d82bf49d32cc4da61db325abcbd08003ea18c2	قافلے راہ بھول جاتے ہی		https://shayariurdu.com/
9cd295f39f7c8ac5239ac293c2ad1683b5f8651240d7ba5d782fd6f1cf084e56	وہ کہیں دور دور تک نظر نہ آئے۔		https://github.com/naeem9/urdu-sentences
9cd3515b0b0b83664222e1a56d41776e01fb4102746db4bcd11ce945ba8e7ec8	ارطغرل غازی ہمارا نہیں لیکن نند ڈراما تو بالکل ہمارے جیسا ہے فائزہ حسن		news
9cd408ddfe43f9e03a719fdf9286988367d9c694353a3986f72e0cd09ac7d834	محبت میں کسی کو چاہنا		facebook.com
9cd6103b857dfb56beaa00bd8ba179f98b0f5fb712ad347273a76dc3b374c8fd	لیکن نظر یوں آتاہے کہ اپوزیشن نام کی چیز ملک میں ہے۔		https://github.com/naeem9/urdu-sentences
9cd6132ed653aa272ec19252a30d9b61657c16da207fd8d97df4b14e06d84bea	اس اعتماد سے آج کل کے سیاسی لیڈران بات کر سکتے ہیں؟		https://github.com/naeem9/urdu-sentences
9cd6d8a88787513218d8060583479614913af6ab29137efe0530c09b57d5eaf0	لاہور محمد عامر شادی کے بندھن میں بندھ جائیں گے		https://data.mendeley.com/datasets/834vsxnb99/3
9cd6e03a0f6f0374e165c0acf6342da0bb41ac453f76c2e19dd2ac508ac03567	واٹس ایپ نے اپنی سروس میں ویڈیو کالنگ فیچر کا بھی اضافہ کردیا ہے		https://github.com/MaazAmjad/Datasets-for-Urdu-news
9cd7ce9666f861a300b392cbc60d8ecf831ac3ef08c34352688ef8ea194d4ad9	مجھے وہ دن یاد ہے کہ یہ بات چیت		https://www.youtube.com/
9cd7ffc46804d2d15c249f1ca469fd5cea05c5769efd22c5d86508614033dd84	روم ایک دن میں دیکھنا ناممکن ہے		https://tatoeba.org/
9cd890cfc057224a71d22f9e678395fa970b4ceaf64a13c9a49ebbb7a4ad746a	جنوبی آپٹیکل کی فروخت اس منصوبے کا ایک حصّہ ہے		https://github.com/harisbinzia/Urdu-Word-Segmentation/blob/master/Data/data_diacritized.txt
9cd8a98b137a4e7d6b1ae5572714b2580d750f732fe3856e3937bae4a17f253c	صِرف دو چار اَشک بَھر لانا		www.facebook.com
9cd96953ab16cb0e0c4bf53fbcc3a9a455e453fdd44ab5b3cf04f12561b0df6c	کرکٹ شائقین کے لیے نیا گانا ہو ہا ریلیز		news
9cdaa8e8b46e9a1dd626b327ad1ef78aa221c9efe1e659bcb6ececb88cf410ab	جسکا بھی فیصلہ تھا آج ملک ایٹمی طاقت تو ہے		www.youtube.com
9cdafd06792e7b7735161f4dbd7c10bfec347c0c034d2afd64a184b7ab4d94db	جونی ڈیپ نے سابق اہلیہ اور برطانوی اخبار پر مقدمہ کردیا		news
9cdcd9618d241c41f96d99a55e67eaced215fca09230b4614b32901c9e54d80b	عیسائی مذہب میں بھی الٹے سیدھے تو نہیں مگر انسانی شکل کے بت کثیر تعداد میں نظر آتے ہیں		https://github.com/humsha/USCorpus/tree/master/UrduSummaryCorpus
9cdd98e9f6a3b850a91ac3983eac98aec5d4661fb0eece5fa12fc4c26783b082	کورنگی کے علاقے زمان ٹاوٴن میں نامعلوم افراد نے فائرنگ کرکے ایک شخص کو قتل کردیا ۔		https://github.com/humsha/USCorpus/blob/master/UrduSummaryCorpus/processed/CurrentAffairs1.txt
9ce0bee46e7a6c554b4df64d634fabd4315e39f210ee9447ac22c0f650f8fccc	حکمرانوں کے احتساب کا وقت آ چکا ہے		https://github.com/themohal/urdu-mozilla-contribution/blob/main/mozilla-dataset.txt
9ce1056339674e592c73631e79c99fed591d550275ccf611024818eb21dfbdc3	گیارہ بجےکا، اور اب تقریباً گیارہ بجنے والے ہیں۔		https://github.com/junaid340/Urdu_Courpuses/blob/main/ucorpus.txt
9ce15853b4a8578172d138cb7cb67e1453fda41286ad5e440abcb9efcb627610	ہم ہار گئے		https://tatoeba.org
9ce48d69093dd16e2929db44fa753a3632eb3680cfb47ecd4580f20c7ad03643	وہ بچوں کو معلوم کرتا ہے کہ طوطا کیسے بولتا ہے۔		Self
9ce49f3c99ae19f0e9d04dfd745cd708e18c3dbb2ac3514515412393f0730c8e	کیا تم ڈاکٹر کو بلا سکتی ہو		https://tatoeba.org/
9ce868fa7f05e0f2166c02881a082d9b20e6038736d75b76e0a6466054bcea38	مطالبات پورے نہ ہونے پر ٹرین ڈرائیورز کی ہڑتال ٹرینوں کا پہیہ جام		https://data.mendeley.com/datasets/834vsxnb99/3
9ceba9c4bb1b85ae808f59df33626a1be565e43b8062b53c34283510cbae74cf	ایسی ہے		https://shayariurdu.com/ahmad-faraz-poetry/
9ceccf1cd5e94d36a4f76cc827c84fe9d45f2a90c59a9a3dfc7513d8f8705609	فلموں کی ناکامی کے بعد منشا اور شہروز کی ٹی وی پر واپسی		news
9ceee41d3fbb9c7b583dcf37c09835562a9240d9fdce27ff00bdc331091b3e89	سری دیوی کو منظم منصوبہ بندی کے تحت قتل کیا گیا بھارتی پولیس افسر		news
9cf0d320e30ecb97ef34cdf7c433884047dfa73e9358b289fb8481525bd05202	واٹس ایپ کا زیادہ استعمال شادی ٹوٹنے کی وجہ بن گیا		news
9cf1127c2ad02656e5022fa67b5d3fdd0fb7ae2d8aca2a86cbd801d2c8172efb	ٹویوٹا کی نئی ڈبل کیبن گاڑی پاکستان میں پیش		https://github.com/MaazAmjad/Datasets-for-Urdu-news
9cf156f7c474217e3cbec93de6b9e35e14be742d8588ee34c159e74822f9f0bf	اپنے کام سے کام رکھو۔		https://ilmist.com/100-most-used-sentences-with-urdupdf/
9cf3ecb4d4a2794798979870f49c1811b1cde2c4fc24cc4ebe87181a8ea012e9	ان کو دعوت کا مخاطب بنانا دعوت کی حکمت کا تقاضا ہے۔		https://github.com/naeem9/urdu-sentences
9cf4477e29ddde361ee0c05275e96304636f261b6c75a08b461bef392cf35bd2	سو سال پہلے کی علمی دریافت میں ان کا کوئی حصہ تھا۔		https://github.com/naeem9/urdu-sentences
9cf4a2d55c6606d5e1b95f7d55ff65998a4e6e0fbd6406baf499b75d9d3c3fbc	انشااللہ آنے والوں کالموں میں ان سوالات پر بات ہو گی۔		https://github.com/naeem9/urdu-sentences
9cf50686dc36e41230d5b9a9afd345f3433c07a8f635e86d43c8db01a72894ee	کاف کنگنا اور درج کا مقابلہ		news
9cf68fc8c608c101bb4460127ce37d6d267ab6102bf8062dc387776ae2a39b86	کائنات اور ہانیہ عامر شہزاد شیخ کی رومانوی کہانی		news
9cf82b4961654b217bed19dcd723acb7c62ae3fe48a2969bdc74fce49a1e85d8	اب  سال کی ہے		https://tatoeba.org/
9cfcc28de40fa4577c6b5f87ccbaa6e8c9de991c1501b687bc98380b4963d65f	لاگت کم ہونے کے باوجود بھارت سے درمدات نہیں کریں گے صنعتکار		news
9cfd438c9eef151ec3805aeadeb7804c478031d1381b49b845076d96f9c550f8	اب ایون فیلڈ اپارٹمنٹس کا فیصلہ بجلی کی مانند گرا ہے۔		https://github.com/naeem9/urdu-sentences
9cfd6530278e53aff66d5ad68fe6936ec0edb9caf6f10c139aa7adb6e1b9f376	مگر اس کے لئے پھلے یہ درجہ بندی یعنی رکاوٹ ختم کرنی ھو گی		https://www.urduweb.org/mehfil/portal/
9cfdc207c1685fe70e6b4a16aedc949f88edbb46144b8f07dc9ddafc49142280	یہ امید پیدا ہو گئی ہے کہ نئی ہوائیں چلیں گی۔		https://github.com/naeem9/urdu-sentences
9cfe4380f58f125d9104548883799f963418c23bbd37036ad3ed75f96d3093b2	اس بات میں مضمر ہوتا ہے		https://github.com/zeerakahmed/makhzan/blob/master
9d01551cc5b4bfb5b3a7ef1fdbbb609f868ca9af9e0b23d4f83643155a1e79ea	سکنی اعتبار سے بھی بلوچ وادی		facebook.com
9d01fde432e4ec7aab677d1b4c2fbd5dd3fb5180edad6f498a722ca683f665ee	انشااللہ بہت جلد اللہ نے چاہا ترکی عالم اسلام کا جھنڈا سربلند کرے گا		youtube.com
9d02273dd6c3d4d4dafc7d46feae1b6d175c87722a55219b92c3dcacef019e65	ظیم الشان سینما نہیں بنایا		https://github.com/urduhack/urdu-word-vectors/blob/master/data/questions-words-urdu-phrases.txt https://www.bbc.com/urdu/entertainment-61083265
9d02811c8bc6510df4d1b7b044aaa24d044c0462232c48c818998906df1a2ab8	پاکستان ایک مرتبہ پھر بیرونی قرضے لینے کیلئے تیار		news
9d053c6f874b97c0ee66ce897b69840ce554cb2d510bcdca192ea0e6d5d6fa62	انگریزوں کا بنایا ہوا کلب تھا اور بہت ہی خوبصورت۔		https://github.com/naeem9/urdu-sentences
9d05ec6025db5904d65daf5f3b480100246941fda1fe041e7847d8e2258348e6	خلیفہ کے سامنے معاملہ پیش کرتے		https://github.com/zeerakahmed/makhzan/tree/master/text
9d05febe4fc56b8191b41d3fb81d062a2bbd39931efb68d349b74b4b49d22852	تینوں رستوں میں سے کوئی بھی ہو سکتا تھا،	general,media_entertainment	Self
9d06674fa9d9572cefd4d82760e17d9635c46308a100e010eb400b243a1d78fe	تو اس کے کچھ مضمرات تھے۔		https://github.com/naeem9/urdu-sentences
9d0781b51fba8638e2c053afe49fa4292a699f1ba354d8429e78a81fc1da7aa4	جو بات دل سے نکلتی ہے، وہی اثر رکھتی ہے۔		https://github.com/naeem9/urdu-sentences
