path,sentence,seamless-large,whisper-large,whisper-medium,wav2vec2-urdu,whisper-small,alif_1,whisper-large_text,WER_whisper-large,whisper-medium_text,WER_whisper-medium,wav2vec2-urdu_text,WER_wav2vec2-urdu,whisper-small_text,WER_whisper-small,seamless-large_text,WER_seamless-large,WER_alif_1
common_voice_ur_41175650.mp3,لہٰذا اس خطے میں بھی اس تحریک کے پنپنے اور پھلنے پھولنے کے,"[('اس', 0.05906292423605919), ('کے', 0.13294178247451782), ('بعد', 0.2934442162513733), ('وہ', 0.0720129907131195), ('ایک', 0.044502630829811096), ('اور', 0.05571381375193596), ('فلم', 0.05468507669866085), ('بنانے', 0.20271606743335724), ('کے', 0.32695910334587097), ('لیے', 0.0634429007768631), ('روانہ', 0.8309227228164673), ('ہو', 0.3165188729763031), ('گئے۔', 0.3249305188655853)]","[('شکریہ', 0.950308084487915)]","[('مجھے', 0.1346310656517744), ('بھی', 0.5289735645055771), ('بہت', 0.2815895676612854), ('ساری', 0.12402247389157613), ('بارہ', 0.2611519893010457), ('بھی', 0.8), ('ہے', 0.8)]","[('اا', 0.9896519780158997)]","[('ایسا', 0.25108746718615294), ('بہترین', 0.0991412028670311)]",اا بھی بعد ساری بارہ بھی ہے بنانے کے لیے روانہ ہو گئے۔,شکریہ,1.0,مجھے بھی بہت ساری بارہ بھی ہے,0.9230769230769231,اا,1.0,ایسا بہترین,1.0,اس کے بعد وہ ایک اور فلم بنانے کے لیے روانہ ہو گئے۔,1.0,0.9230769230769231
common_voice_ur_41125395.mp3,حقیقت پر صحیح طریقہ سے بحث,"[('حقیقت', 0.6572526693344116), ('میں', 0.8544431328773499), ('ہر', 0.7759636044502258), ('صحیح', 0.7020438313484192), ('طریقے', 0.7205130457878113), ('سے', 0.8084591031074524), ('بحث', 0.7454530596733093)]","[('حقیقت', 0.8265606760978699), ('میں', 0.9927202463150024), ('ہر', 0.9921965003013611), ('صحیح', 0.9811317920684814), ('طریقے', 0.9203082621097565), ('سے', 0.9146835803985596), ('بحث', 0.8)]","[('حقیقت', 0.8331318795681), ('میں', 0.8693163394927979), ('ہر', 0.9790771305561066), ('صحیح', 0.900742381811142), ('طریقے', 0.9126399755477905), ('سے', 0.6989221572875977), ('بحث', 0.8)]","[('حاقیقتمی', 0.9969548583030701), ('ہر', 0.921234130859375), ('صحیح', 0.9470562934875488), ('ترکے', 0.9843137860298157), ('سے', 0.9996586441993713), ('بحث', 0.9996368288993835)]","[('حاکی', 0.4373936280608177), ('کنوی', 0.509202852845192), ('ہر', 0.1772041842341423), ('ساییی', 0.3798281610012054), ('تریکہ', 0.840435341000557), ('سے', 0.19659890234470367), ('باہس', 0.8758462071418762)]",حقیقت میں ہر صحیح طریقے سے بحث,حقیقت میں ہر صحیح طریقے سے بحث,0.5,حقیقت میں ہر صحیح طریقے سے بحث,0.5,حاقیقتمی ہر صحیح ترکے سے بحث,0.5,حاکی کنوی ہر ساییی تریکہ سے باہس,1.0,حقیقت میں ہر صحیح طریقے سے بحث,0.5,0.5
common_voice_ur_32021420.mp3,تمام پالیسیوں کا محور معاشی نشوونما ہونا چاہیے قائم مقام صدر ایل سی سی ائی,"[('تمام', 0.8250080943107605), ('پالیسیوں', 0.7692472338676453), ('کا', 0.7810514271259308), ('محور', 0.7770881652832031), ('معاشی', 0.8226633071899414), ('نشوونما', 0.881190687417984), ('ہونا', 0.4413168132305145), ('چاہیے', 0.8974671959877014), ('قائم', 0.486004576086998), ('مقام', 0.8716287016868591), ('صدر', 0.9438344240188599), ('ایل', 0.7686018347740173), ('سی', 0.8218594193458557), ('سی', 0.8798460364341736), ('آئی', 0.760298103094101)]","[('تمام', 0.8786952197551727), ('پولیسیوں', 0.8040999372800192), ('کا', 0.9087422490119934), ('محور', 0.9360359907150269), ('معاشی', 0.5789845486481985), ('نشانمہ', 0.986252760887146), ('ہونا', 0.9542198479175568), ('چاہیے', 0.942629587650299), ('قائم', 0.9984125892321268), ('مقام', 0.7706006169319153), ('صدر', 0.4281596889098485), ('لچی', 0.9819958209991455), ('سی', 0.9797085523605347), ('آئی', 0.8)]","[('تمام', 0.8242994844913483), ('پہلیسوں', 0.5212588484088579), ('کا', 0.3862808644771576), ('مہور', 0.791707307100296), ('ماشی', 0.4626275996367137), ('نشنمہ', 0.832981812953949), ('ہونا', 0.9352815945943197), ('چاہیے', 0.8582813739776611), ('قائم', 0.9251880248387655), ('مقام', 0.7090370257695516), ('صدر', 0.8512847026189169), ('LCCI', 0.8)]","[('تمام', 0.9997305870056152), ('پھور', 0.998271107673645), ('اسیوں', 0.9189523458480835), ('کا', 0.9594150185585022), ('مہبر', 0.9219306111335754), ('مارشی', 0.9442229866981506), ('ن', 0.9991179704666138), ('شہنوما', 0.9845545887947083), ('ہونا', 0.9414934515953064), ('چاہیے', 0.9545005559921265), ('قائم', 0.9758318662643433), ('مکام', 0.988213300704956), ('صدر', 0.9923313856124878), ('ایل', 0.9960772395133972), ('سی', 0.9997416734695435), ('سیائی', 0.9981697201728821)]","[('تو', 0.3429431617259979), ('مام', 0.6027527749538422), ('پوریسیوں', 0.6161958302060763), ('کا', 0.19516052305698395), ('محور', 0.6686859528223673), ('ماشی', 0.5262614885965983), ('نشنماء', 0.6866821765899658), ('ہونا', 0.8724899093310038), ('چاہیے', 0.7148230493068695), ('کائم', 0.7793071269989014), ('مقام', 0.6450279206037521), ('صدر��ل��ی��ی��ی��ی', 0.8708185036977132)]",تمام پھور کا محور معاشی نشانمہ ہونا چاہیے قائم مقام صدر مکام سی ایل سی سیائی,تمام پولیسیوں کا محور معاشی نشانمہ ہونا چاہیے قائم مقام صدر لچی سی آئی,0.3333333333333333,تمام پہلیسوں کا مہور ماشی نشنمہ ہونا چاہیے قائم مقام صدر LCCI,0.5333333333333333,تمام پھور اسیوں کا مہبر مارشی ن شہنوما ہونا چاہیے قائم مکام صدر ایل سی سیائی,0.6,تو مام پوریسیوں کا محور ماشی نشنماء ہونا چاہیے کائم مقام صدر��ل��ی��ی��ی��ی,0.7333333333333333,تمام پالیسیوں کا محور معاشی نشوونما ہونا چاہیے قائم مقام صدر ایل سی سی آئی,0.06666666666666667,0.3333333333333333
common_voice_ur_41165864.mp3,ہمارے جیسے معاشرے میں قانونی موشگافیوں سے کام نہیں چلتا۔,"[('ہمارے', 0.7701008915901184), ('جیسے', 0.7551652193069458), ('معاشرے', 0.7735190391540527), ('میں', 0.7917497754096985), ('قانونی', 0.5913194417953491), ('مشا', 0.06498832255601883), ('قافیوں', 0.45424923300743103), ('سے', 0.6155741810798645), ('کام', 0.8178315758705139), ('نہیں', 0.8028626143932343), ('چلتا', 0.7257335782051086)]","[('ہمارے', 0.9997011721134186), ('جیسے', 0.9946636408567429), ('معاشرے', 0.983707383275032), ('میں', 0.9998540878295898), ('قانونی', 0.7832502573728561), ('مشاگفیوں', 0.999257912238439), ('سے', 0.9995651841163635), ('کام', 0.9993025660514832), ('نہیں', 0.9999802112579346), ('چلتا', 0.8208932280540466)]","[('ہمارے', 0.9845962822437286), ('جیسے', 0.6052440330386162), ('معاشرے', 0.8855784237384796), ('میں', 0.9886361956596375), ('کانونی', 0.4374018758535385), ('مشاہگافیوں', 0.8637330489499229), ('سے', 0.9915854930877686), ('کام', 0.9868006408214569), ('نہیں', 0.9905081987380981), ('چلتا', 0.7149127125740051)]","[('ہمارے', 0.9991437196731567), ('جیسے', 0.9732335805892944), ('ماشرے', 0.969311535358429), ('میں', 0.9920088648796082), ('قانونی', 0.9997138977050781), ('مشاغافیوں', 0.9917608499526978), ('سے', 0.9913921356201172), ('کام', 0.9743712544441223), ('نہیں', 0.9982212781906128), ('چلتا', 0.9989330172538757)]","[('ہمارے', 0.9702178537845612), ('جیسے', 0.6354892253875732), ('ماشرے', 0.9152072966098785), ('میں', 0.9955593347549438), ('کانونی', 0.5910878777503967), ('مشاگافیوں', 0.9850078523159027), ('سے', 0.990646481513977), ('کام', 0.9625363349914551), ('نہیں', 0.9981493949890137), ('چلتا', 0.8877540230751038)]",ہمارے جیسے معاشرے میں قانونی مشاگفیوں سے کام نہیں چلتا چلتا,ہمارے جیسے معاشرے میں قانونی مشاگفیوں سے کام نہیں چلتا,0.2,ہمارے جیسے معاشرے میں کانونی مشاہگافیوں سے کام نہیں چلتا,0.3,ہمارے جیسے ماشرے میں قانونی مشاغافیوں سے کام نہیں چلتا,0.3,ہمارے جیسے ماشرے میں کانونی مشاگافیوں سے کام نہیں چلتا,0.4,ہمارے جیسے معاشرے میں قانونی مشا قافیوں سے کام نہیں چلتا,0.3,0.3
common_voice_ur_31991029.mp3,داعش سے تیل خرینے والوں میں ایک تو خود بشار کی حکومت ہے,"[('داعش', 0.7715176939964294), ('سے', 0.812694787979126), ('تیل', 0.8690454363822937), ('خریدنے', 0.7889034748077393), ('والوں', 0.8420400619506836), ('میں', 0.8248286247253418), ('ایک', 0.8112345337867737), ('خودکش', 0.17624862492084503), ('حکومت', 0.5126622915267944), ('ہے۔', 0.6602217257022858)]","[('دائش', 0.9917832414309183), ('سے', 0.9157915711402893), ('تیل', 0.9068273504575094), ('کرینے', 0.9943893551826477), ('والوں', 0.9984336793422699), ('میں', 0.993269145488739), ('ایک', 0.6692251861095428), ('خود', 0.9347817599773407), ('مشار', 0.9991845190525055), ('کی', 0.999975323677063), ('حکومت', 0.8772268692652384), ('ہے۔', 0.8)]","[('دائش', 0.9008678992589315), ('سے', 0.6639123558998108), ('تیل', 0.7127815385659536), ('کھریدنے', 0.9587618311246237), ('والوں', 0.9405965805053711), ('میں', 0.9477724432945251), ('ایک', 0.5570741444826126), ('خود', 0.9612780809402466), ('بشار', 0.9931280811627706), ('کی', 0.9962798953056335), ('حکومت', 0.862832248210907), ('ہے', 0.8)]","[('دائ', 0.9997212290763855), ('سے', 0.9997316598892212), ('طیل', 0.9008812308311462), ('کرینے', 0.9513168334960938), ('والوں', 0.9634189605712891), ('میں', 0.9984219670295715), ('ایک', 0.9912407994270325), ('خود', 0.9413012266159058), ('بشار', 0.9863100647926331), ('کی', 0.9995056986808777), ('حکومت', 0.9997453093528748), ('ہے', 0.9668401479721069)]","[('دائس', 0.7953187028566996), ('سے', 0.5309036374092102), ('تیل', 0.6639338334401449), ('کریدنے', 0.7829095005989075), ('والوں', 0.906277060508728), ('میں', 0.9684158563613892), ('ایک', 0.5469633638858795), ('خود', 0.9512278139591217), ('بشار', 0.9335209131240845), ('کی', 0.9925923943519592), ('حکومت', 0.9074060618877411), ('ہے', 0.8)]",دائش سے تیل کرینے والوں میں ایک خود بشار کی حکومت ہے,دائش سے تیل کرینے والوں میں ایک خود مشار کی حکومت ہے۔,0.38461538461538464,دائش سے تیل کھریدنے والوں میں ایک خود بشار کی حکومت ہے,0.23076923076923078,دائ سے طیل کرینے والوں میں ایک خود بشار کی حکومت ہے,0.3076923076923077,دائس سے تیل کریدنے والوں میں ایک خود بشار کی حکومت ہے,0.23076923076923078,داعش سے تیل خریدنے والوں میں ایک خودکش حکومت ہے۔,0.46153846153846156,0.23076923076923078
common_voice_ur_38464593.mp3,پیپلز پارٹی نے بھی تین چار سال پہلے ایک میڈیا گروپ کا بائیکاٹ کیا تھا۔,"[('پیپلز', 0.818467378616333), ('پارٹی', 0.4948605000972748), ('نے', 0.8185549974441528), ('بھی', 0.8045250177383423), ('تین', 0.7421494126319885), ('چار', 0.8294089436531067), ('سال', 0.7031048536300659), ('پہلے', 0.806441068649292), ('ایک', 0.811387836933136), ('میڈیا', 0.8089236617088318), ('گروپ', 0.7975528836250305), ('کا', 0.8673285841941833), ('بائیکاٹ', 0.8011571168899536), ('کیا', 0.8253312110900879), ('تھا', 0.6290027052164078)]","[('پیپلز', 0.9975197911262512), ('پارٹی', 0.961811974644661), ('نے', 0.999647855758667), ('بھی', 0.9974702894687653), ('تین', 0.9997654557228088), ('چار', 0.999540388584137), ('سال', 0.9998895823955536), ('پہلے', 0.9995904266834259), ('ایک', 0.999514251947403), ('می��یا', 0.9990473240613937), ('گروپ', 0.9648380080858866), ('کا', 0.501336932182312), ('بائیک', 0.8924701809883118), ('آرٹ', 0.9999430179595947), ('کیا', 0.7969537973403931), ('تھا۔', 0.8)]","[('پیپلز', 0.8017553389072418), ('پارٹی', 0.8599134534597397), ('نے', 0.9861213564872742), ('بھی', 0.8196059167385101), ('تین', 0.9773061871528625), ('چار', 0.9782582521438599), ('سال', 0.9964820742607117), ('پہلے', 0.9696125835180283), ('ایک', 0.9793929755687714), ('می��یا', 0.9715674966573715), ('گروپ', 0.8705846865971884), ('کا', 0.9079472422599792), ('بائیکارٹ', 0.979930067062378), ('کیا', 0.5599978566169739), ('تھا', 0.8)]","[('پیپلز', 0.9997288584709167), ('پارٹی', 0.997585117816925), ('نے', 0.9917287826538086), ('بھی', 0.9934776425361633), ('تین', 0.9574642777442932), ('چاٹ', 0.9618213176727295), ('س', 0.9054772853851318), ('ال', 0.9942948222160339), ('پہلے', 0.9921749234199524), ('ایک', 0.9730439782142639), ('میڈیا', 0.9642472267150879), ('گروپ', 0.9308904409408569), ('کا', 0.9274210929870605), ('باعیکارٹ', 0.9988939762115479), ('کیا', 0.9997382164001465), ('تھا', 0.9987130761146545)]","[('پیپس', 0.8778939992189407), ('پارٹی', 0.8182689100503922), ('نے', 0.6961770057678223), ('بھی', 0.947155773639679), ('3-4', 0.9338983297348022), ('سال', 0.9947415590286255), ('پہلے', 0.7698972225189209), ('ایک', 0.8917480111122131), ('می��یا', 0.7935312837362289), ('گروپ', 0.6678004860877991), ('کا', 0.8475241661071777), ('بائیکارٹ', 0.9744862794876099), ('کیا', 0.5183749794960022), ('تھا', 0.8)]",پیپلز پارٹی نے بھی تین چار سال پہلے ایک می��یا گروپ کا بائیکارٹ کیا کیا تھا,پیپلز پارٹی نے بھی تین چار سال پہلے ایک می��یا گروپ کا بائیک آرٹ کیا تھا۔,0.2,پیپلز پارٹی نے بھی تین چار سال پہلے ایک می��یا گروپ کا بائیکارٹ کیا تھا,0.2,پیپلز پارٹی نے بھی تین چاٹ س ال پہلے ایک میڈیا گروپ کا باعیکارٹ کیا تھا,0.3333333333333333,پیپس پارٹی نے بھی 3-4 سال پہلے ایک می��یا گروپ کا بائیکارٹ کیا تھا,0.4,پیپلز پارٹی نے بھی تین چار سال پہلے ایک میڈیا گروپ کا بائیکاٹ کیا تھا,0.06666666666666667,0.26666666666666666
common_voice_ur_31944434.mp3,ترے در پہ آکے صدا کروں,"[('پھر', 0.15069283545017242), ('در', 0.15358984470367432), ('پہ', 0.7310494184494019), ('آ', 0.7897644639015198), ('کے', 0.4884326457977295), ('صلاح', 0.12690716981887817), ('کر', 0.2916841059923172)]","[('تیرے', 0.789014145731926), ('دربے', 0.8163504401842753), ('آگے', 0.8092441956202189), ('صدا', 0.9071168899536133), ('کریں', 0.8)]","[('تے', 0.8824979066848755), ('دربے', 0.5669043064117432), ('آکس', 0.9287368456522623), ('صدا', 0.7170251607894897), ('کریں', 0.8)]","[('چی', 0.9459771513938904), ('درب', 0.9751167297363281), ('آ', 0.908423125743866), ('کیسگان', 0.9661357402801514), ('کولی', 0.9915843605995178)]","[('در', 0.6804856508970261), ('بے', 0.11518494039773941), ('آکس', 0.18261287361383438), ('دو', 0.5355217009782791), ('دا', 0.6856619715690613), ('کریں', 0.8)]",چی دربے آکس صدا کریں کریں کر,تیرے دربے آگے صدا کریں,0.8333333333333334,تے دربے آکس صدا کریں,0.8333333333333334,چی درب آ کیسگان کولی,1.0,در بے آکس دو دا کریں,1.0,پھر در پہ آ کے صلاح کر,0.8333333333333334,1.0
common_voice_ur_35150523.mp3,اندرا گاندھی اور مودی صاحب دونوں، مشرقی پاکستان کی علیحدگی کو بھارت کا کارنامہ قرار دیتے ہیں۔,"[('اندرا', 0.5268006920814514), ('گاندھی', 0.8107206523418427), ('اور', 0.880011796951294), ('مودی', 0.8123905062675476), ('صاحب', 0.825960099697113), ('دونوں', 0.7577742636203766), ('مشرقی', 0.7561849355697632), ('پاکستان', 0.7522933483123779), ('کی', 0.8059840798377991), ('علیحدگی', 0.8262148797512054), ('کو', 0.8766499161720276), ('بھارت', 0.7035574316978455), ('کا', 0.7820718884468079), ('کارنامہ', 0.8024802505970001), ('قرار', 0.8112626075744629), ('دیتے', 0.7996475398540497), ('ہیں', 0.6716971397399902)]","[('اندرہ', 0.8947422057390213), ('گان��ی', 0.917103934288025), ('اور', 0.9892978668212891), ('مودی', 0.9972971677780151), ('صاحب', 0.9910633166631063), ('دونوں', 0.6493047078450521), ('مشریفی', 0.9997366219758987), ('پاکستان', 0.8829330801963806), ('کی', 0.9976149797439575), ('الہدی', 0.9984058290719986), ('کو', 0.9998880624771118), ('بھارت', 0.9935650825500488), ('کا', 0.9955427050590515), ('کارنامہ', 0.9949134111404419), ('قرار', 0.9982614119847616), ('دیتے', 0.9703636368115743), ('ہیں۔', 0.8)]","[('اندرا', 0.895383338133494), ('گاندی', 0.6854981631040573), ('اور', 0.9010286927223206), ('مو��ی', 0.9090798258781433), ('صاحب', 0.914534310499827), ('دونوں', 0.4974620540936788), ('مشری', 0.45714057236909866), ('ویگ', 0.9941122531890869), ('پاکستان', 0.7132869005203247), ('کی', 0.7906556129455566), ('علیہ', 0.7864367167154948), ('دیگ', 0.9771300752957662), ('کو', 0.99893718957901), ('بھارت', 0.9669906795024872), ('کا', 0.9309713840484619), ('کارنامہ', 0.8788393557071685), ('قرار', 0.9598557154337565), ('دیتے', 0.8492766618728638), ('ہیں۔', 0.8)]","[('اندراگاندی', 0.9956586360931396), ('اور', 0.9937593340873718), ('مودھی', 0.9705991744995117), ('صاحب', 0.9390060305595398), ('دونوں', 0.9528499245643616), ('مشری', 0.9997245073318481), ('ویق', 0.9608624577522278), ('پاکستان', 0.9707332849502563), ('گی', 0.8829220533370972), ('علیدی', 0.9813262820243835), ('کو', 0.9957907199859619), ('بھارت', 0.9807021021842957), ('کا', 0.9979370832443237), ('کارناما', 0.9599082469940186), ('کرار', 0.9727063179016113), ('دیتے', 0.9997519254684448), ('ہیں', 0.9978227019309998)]","[('اندرہ', 0.7443730756640434), ('گاندی', 0.6558083221316338), ('اور', 0.970881998538971), ('مودی', 0.9000573009252548), ('صاحب', 0.7546580533186594), ('دونوں', 0.43362488349278766), ('مشریوی', 0.8489202708005905), ('پاکستان', 0.7424975991249084), ('کی', 0.9321600198745728), ('علیدی', 0.9095957279205322), ('کو', 0.9131282567977905), ('بھارت', 0.8125285506248474), ('کا', 0.8466823697090149), ('کارنامہ', 0.7889751076698304), ('کرار', 0.9553591310977936), ('دیتے', 0.9218454360961914), ('ہیں', 0.8)]",اندرہ گاندی اور مودی صاحب دونوں مشریفی پاکستان کی علیدی کو بھارت کا کارنامہ کرار دیتے ہیں دیتے ہیں۔,اندرہ گان��ی اور مودی صاحب دونوں مشریفی پاکستان کی الہدی کو بھارت کا کارنامہ قرار دیتے ہیں۔,0.29411764705882354,اندرا گاندی اور مو��ی صاحب دونوں مشری ویگ پاکستان کی علیہ دیگ کو بھارت کا کارنامہ قرار دیتے ہیں۔,0.4117647058823529,اندراگاندی اور مودھی صاحب دونوں مشری ویق پاکستان گی علیدی کو بھارت کا کارناما کرار دیتے ہیں,0.6470588235294118,اندرہ گاندی اور مودی صاحب دونوں مشریوی پاکستان کی علیدی کو بھارت کا کارنامہ کرار دیتے ہیں,0.4117647058823529,اندرا گاندھی اور مودی صاحب دونوں مشرقی پاکستان کی علیحدگی کو بھارت کا کارنامہ قرار دیتے ہیں,0.11764705882352941,0.47058823529411764
common_voice_ur_38462293.mp3,عبداللہ بازار کی طرف جاتے ہوئے بہت خوش نظر آرہا تھا,"[('عبداللہ', 0.5522601008415222), ('بازار', 0.8585038185119629), ('کی', 0.8356714844703674), ('طرف', 0.7937704622745514), ('جاتے', 0.8049402832984924), ('ہوئے', 0.8280022144317627), ('بہت', 0.7883931994438171), ('خوش', 0.8094303011894226), ('نظر', 0.49264150857925415), ('آرہا', 0.8315801620483398), ('تھا۔', 0.693508505821228)]","[('عبداللہ', 0.9900786757469178), ('بزار', 0.9966272910435995), ('کی', 0.9985601305961609), ('طرف', 0.9997144043445587), ('جاتے', 0.9998459815979004), ('ہوئے', 0.9998203714688619), ('بہت', 0.9998308618863424), ('خوش', 0.9996992945671082), ('نظر', 0.9960801005363464), ('آ', 0.9999334812164307), ('رہا', 0.8561963240305582), ('تھا۔', 0.8)]","[('عبداللہ', 0.8901880621910095), ('بزار', 0.9767655531565348), ('کی', 0.9772457480430603), ('طرف', 0.9763430655002594), ('جاتے', 0.9752230048179626), ('ہوئے', 0.9866817593574524), ('بہت', 0.9856900970141093), ('خوش', 0.9907266100247701), ('نظر', 0.9180594682693481), ('آ', 0.9957385063171387), ('رہا', 0.7893423736095428), ('تھا', 0.8)]","[('اب', 0.9993910789489746), ('دللہ', 0.9850068092346191), ('بزار', 0.9525371789932251), ('کی', 0.986903965473175), ('طرف', 0.986440122127533), ('چاتے', 0.9835221171379089), ('ہوئے', 0.9964287877082825), ('بہت', 0.9942335486412048), ('خوش', 0.8972834348678589), ('نظہر', 0.9428651928901672), ('آ', 0.99970942735672), ('رہا', 0.9997437000274658), ('تھا', 0.9782726764678955)]","[('عبداللہ', 0.850034523010254), ('بزار', 0.9575325051943461), ('کی', 0.9664868116378784), ('طرف', 0.9508564472198486), ('جاتے', 0.9665575424830118), ('ہوئے', 0.8016333182652792), ('بہت', 0.7245126167933146), ('حوش', 0.9853896498680115), ('نظر', 0.8443061510721842), ('آ', 0.9943904280662537), ('رہا', 0.7903690040111542), ('تھا', 0.8)]",عبداللہ بزار کی طرف جاتے ہوئے بہت خوش نظر آ رہا تھا تھا,عبداللہ بزار کی طرف جاتے ہوئے بہت خوش نظر آ رہا تھا۔,0.36363636363636365,عبداللہ بزار کی طرف جاتے ہوئے بہت خوش نظر آ رہا تھا,0.2727272727272727,اب دللہ بزار کی طرف چاتے ہوئے بہت خوش نظہر آ رہا تھا,0.6363636363636364,عبداللہ بزار کی طرف جاتے ہوئے بہت حوش نظر آ رہا تھا,0.36363636363636365,عبداللہ بازار کی طرف جاتے ہوئے بہت خوش نظر آرہا تھا۔,0.09090909090909091,0.36363636363636365
common_voice_ur_32037828.mp3,یہی نہیں، آج سماج بھی زندہ ہے۔,"[('یہی', 0.6386509537696838), ('نہیں', 0.7719535827636719), ('آج', 0.7711265087127686), ('سامان', 0.8635386824607849), ('بھی', 0.7944204211235046), ('زندہ', 0.7022755146026611), ('ہے', 0.8082144558429718)]","[('یہی', 0.9994325041770935), ('نہیں', 0.7121313810348511), ('آج', 0.9907365143299103), ('سمان', 0.9997745752334595), ('بھی', 0.999293714761734), ('زندہ', 0.9178657531738281), ('ہے', 0.8)]","[('یہی', 0.9484990835189819), ('نہیں', 0.7745643854141235), ('آج', 0.9694876372814178), ('سمان', 0.9798791408538818), ('بھی', 0.9866933226585388), ('زندہ', 0.7255491614341736), ('ہے', 0.8)]","[('یہی', 0.9997290968894958), ('نئیں', 0.9902454614639282), ('آج', 0.9820269346237183), ('سامان', 0.9958927631378174), ('بھی', 0.9860920310020447), ('زندہ', 0.9993452429771423), ('ہے', 0.9823551774024963)]","[('یہی', 0.8997345864772797), ('نہیں', 0.8323259353637695), ('آج', 0.9507826566696167), ('سمان', 0.9317822853724161), ('بھی', 0.9606750905513763), ('زندہ', 0.8301084041595459), ('ہے', 0.8)]",یہی نہیں آج سمان بھی زندہ ہے,یہی نہیں آج سمان بھی زندہ ہے,0.42857142857142855,یہی نہیں آج سمان بھی زندہ ہے,0.42857142857142855,یہی نئیں آج سامان بھی زندہ ہے,0.42857142857142855,یہی نہیں آج سمان بھی زندہ ہے,0.42857142857142855,یہی نہیں آج سامان بھی زندہ ہے,0.42857142857142855,0.42857142857142855
common_voice_ur_38463911.mp3,سے زائد کا جرمانہ عائد کیا جس,"[('سے', 0.8102794289588928), ('زائد', 0.8841812014579773), ('کا', 0.78397536277771), ('جرمانہ', 0.8107790648937225), ('عائد', 0.8454303741455078), ('کیا', 0.8493611812591553), ('جس', 0.8244905471801758)]","[('سے', 0.9987499713897705), ('زائد', 0.9916467467943827), ('کا', 0.9996135830879211), ('جرمانہ', 0.8731630444526672), ('آئیت', 0.992831289768219), ('کیا', 0.9335530400276184), ('جس', 0.8)]","[('سیز', 0.908902625242869), ('آیت', 0.8970440824826559), ('کا', 0.9966787099838257), ('جرمانہ', 0.8863991141319275), ('آیت', 0.9670377572377523), ('کیا', 0.862252414226532), ('جس', 0.8)]","[('سے', 0.9997121691703796), ('زائد', 0.9988088011741638), ('کا', 0.9951266050338745), ('جورمانہ', 0.9726946353912354), ('آید', 0.9208163022994995), ('کیا', 0.9987059235572815), ('جس', 0.9996804594993591)]","[('سیزائد', 0.7613921165466309), ('کا', 0.9934430122375488), ('جرمانہ', 0.7596498847007751), ('آئیت', 0.9202840924263), ('کیا', 0.809917688369751), ('جس', 0.8)]",سے زائد کا جرمانہ آئیت کیا جس,سے زائد کا جرمانہ آئیت کیا جس,0.14285714285714285,سیز آیت کا جرمانہ آیت کیا جس,0.42857142857142855,سے زائد کا جورمانہ آید کیا جس,0.2857142857142857,سیزائد کا جرمانہ آئیت کیا جس,0.42857142857142855,سے زائد کا جرمانہ عائد کیا جس,0.0,0.14285714285714285
common_voice_ur_32010801.mp3,فلم انڈسٹری کو اس منزل تک,"[('فلم', 0.8634434938430786), ('انڈسٹری', 0.9095258712768555), ('کو', 0.8034054040908813), ('اس', 0.8031185865402222), ('منزل', 0.930716335773468), ('تک', 0.8032293021678925)]","[('فلم', 0.9900941252708435), ('ان��سٹری', 0.9809803167978922), ('کو', 0.9993103742599487), ('اس', 0.9890796542167664), ('منزل', 0.9177318513393402), ('تک', 0.8)]","[('فیلم', 0.8156311511993408), ('اندسٹری', 0.8177361488342285), ('کو', 0.9986860156059265), ('اس', 0.9444335699081421), ('منزل', 0.8841095566749573), ('تک', 0.8)]","[('پھلی', 0.9997431635856628), ('منڈسری', 0.942815363407135), ('کو', 0.9446396231651306), ('اس', 0.9599873423576355), ('منزل', 0.9997275471687317), ('تق', 0.9642155170440674)]","[('فیلم', 0.34111127257347107), ('اندسری', 0.7801389321684837), ('کو', 0.9957107305526733), ('اس', 0.8655665516853333), ('منزل', 0.7190625071525574), ('تک', 0.8)]",فلم ان��سٹری کو اس منزل تک,فلم ان��سٹری کو اس منزل تک,0.16666666666666666,فیلم اندسٹری کو اس منزل تک,0.3333333333333333,پھلی منڈسری کو اس منزل تق,0.5,فیلم اندسری کو اس منزل تک,0.3333333333333333,فلم انڈسٹری کو اس منزل تک,0.0,0.16666666666666666
