path,sentence,whisper-large,whisper-medium,wav2vec2-urdu,whisper-small,alif_1,WER
common_voice_ur_41172685.mp3,منہ الیاس اور داور محمود نے شادی کی خبروں پر وضاحت کردی,"[('مو', 0.9577350993951161), ('علیاس', 0.9577350993951161), ('اور', 0.9577350993951161), ('داور', 0.9577350993951161), ('محمود', 0.9577350993951161), ('نے', 0.9577350993951161), ('شادی', 0.9577350993951161), ('کی', 0.9577350993951161), ('خبروں', 0.9577350993951161), ('پر', 0.9577350993951161), ('وضاحت', 0.9577350993951161), ('کر', 0.9577350993951161), ('دی', 0.9577350993951161)]","[('مو', 0.8863108436266581), ('علیاس', 0.8863108436266581), ('اور', 0.8863108436266581), ('داور', 0.8863108436266581), ('محمود', 0.8863108436266581), ('نے', 0.8863108436266581), ('شادی', 0.8863108436266581), ('کی', 0.8863108436266581), ('خبروں', 0.8863108436266581), ('پر', 0.8863108436266581), ('وضاحت', 0.8863108436266581), ('کر', 0.8863108436266581), ('دی', 0.8863108436266581)]","[('من', 0.9817695617675781), ('علیاس', 0.9817695617675781), ('اور', 0.9817695617675781), ('داور', 0.9817695617675781), ('محمود', 0.9817695617675781), ('نے', 0.9817695617675781), ('شادی', 0.9817695617675781), ('کی', 0.9817695617675781), ('خبروں', 0.9817695617675781), ('پر', 0.9817695617675781), ('وضاحد', 0.9817695617675781), ('کردی', 0.9817695617675781)]","[('مو', 0.8520248472690582), ('علیاس', 0.8520248472690582), ('اور', 0.8520248472690582), ('داور', 0.8520248472690582), ('محمود', 0.8520248472690582), ('نے', 0.8520248472690582), ('شادی', 0.8520248472690582), ('کی', 0.8520248472690582), ('خبروں', 0.8520248472690582), ('پر', 0.8520248472690582), ('وزاحت', 0.8520248472690582), ('کر', 0.8520248472690582), ('دی', 0.8520248472690582)]",مو علیاس اور داور محمود نے شادی کی خبروں پر وضاحت کر دی۔,0.3333333333333333
common_voice_ur_41161579.mp3,دیرپا منصوبہ بندی ہم نے اس ملک میں تقریبا ختم کر دی ہے۔,"[('دیرپا', 0.9282642641375142), ('منصوبہ', 0.9282642641375142), ('بندی', 0.9282642641375142), ('ہم', 0.9282642641375142), ('نے', 0.9282642641375142), ('اس', 0.9282642641375142), ('ملک', 0.9282642641375142), ('میں', 0.9282642641375142), ('تقریبا', 0.9282642641375142), ('ختم', 0.9282642641375142), ('کر', 0.9282642641375142), ('دی', 0.9282642641375142)]","[('دیرپا', 0.813356664776802), ('منصوبندی', 0.813356664776802), ('ہم', 0.813356664776802), ('نے', 0.813356664776802), ('اس', 0.813356664776802), ('ملک', 0.813356664776802), ('میں', 0.813356664776802), ('تقریب', 0.813356664776802), ('نہ', 0.813356664776802), ('ختم', 0.813356664776802), ('کر', 0.813356664776802), ('دی', 0.813356664776802)]","[('دیرپا', 0.9834200739860535), ('بندیرپا', 0.9834200739860535), ('منصوح', 0.9834200739860535), ('بندی', 0.9834200739860535), ('ہم', 0.9834200739860535), ('نے', 0.9834200739860535), ('اس', 0.9834200739860535), ('ملک', 0.9834200739860535), ('میں', 0.9834200739860535), ('تقریب', 0.9834200739860535), ('نا', 0.9834200739860535), ('ختم', 0.9834200739860535), ('کردی', 0.9834200739860535)]","[('دیر', 0.7665749466226947), ('پا', 0.7665749466226947), ('منصوبا', 0.7665749466226947), ('بندی', 0.7665749466226947), ('ہم', 0.7665749466226947), ('نے', 0.7665749466226947), ('اس', 0.7665749466226947), ('ملک', 0.7665749466226947), ('میں', 0.7665749466226947), ('تقریبا', 0.7665749466226947), ('ختم', 0.7665749466226947), ('کر', 0.7665749466226947), ('دی', 0.7665749466226947)]",دیرپا منصوبہ بندی ہم نے اس ملک میں تقریبا ختم کر دی۔,0.0769230769230769
common_voice_ur_41124774.mp3,ہر رونما ہونے والے حادثے کو ہم ہندو سازش قرار دیتے ہیں۔,"[('ہر', 0.9469085652381182), ('رونما', 0.9469085652381182), ('ہونے', 0.9469085652381182), ('والے', 0.9469085652381182), ('حادثے', 0.9469085652381182), ('کو', 0.9469085652381182), ('ہم', 0.9469085652381182), ('ہندو', 0.9469085652381182), ('سازش', 0.9469085652381182), ('قرار', 0.9469085652381182), ('دیتے', 0.9469085652381182), ('ہیں', 0.9469085652381182)]","[('ہر', 0.7747966656461358), ('رونوما', 0.7747966656461358), ('ہونے', 0.7747966656461358), ('والے', 0.7747966656461358), ('حایت', 0.7747966656461358), ('سے', 0.7747966656461358), ('ہم', 0.7747966656461358), ('ہندو', 0.7747966656461358), ('سازش', 0.7747966656461358), ('کرار', 0.7747966656461358), ('دیتے', 0.7747966656461358), ('ہیں', 0.7747966656461358)]","[('ہررون', 0.9537495970726013), ('ماہونے', 0.9537495970726013), ('والے', 0.9537495970726013), ('ہاسے', 0.9537495970726013), ('کو', 0.9537495970726013), ('ہم', 0.9537495970726013), ('ہندو', 0.9537495970726013), ('ساضی', 0.9537495970726013), ('شکرار', 0.9537495970726013), ('دیتے', 0.9537495970726013), ('ہیں', 0.9537495970726013)]","[('ہر', 0.7284700917700927), ('رون', 0.7284700917700927), ('مہونے', 0.7284700917700927), ('والے', 0.7284700917700927), ('حصے', 0.7284700917700927), ('کو', 0.7284700917700927), ('ہم', 0.7284700917700927), ('ہندو', 0.7284700917700927), ('سازش', 0.7284700917700927), ('کرار', 0.7284700917700927), ('دیتے', 0.7284700917700927), ('ہیں', 0.7284700917700927)]",ہر رونما ہونے والے حادثے کو ہم ہندو سازش قرار دیتے ہیں۔,0.0833333333333333
common_voice_ur_32011451.mp3,باتیں سنیں تو آسمانوں کی کرتے ہیں۔,"[('باتیں', 0.9406732443500968), ('سنیں', 0.9406732443500968), ('تو', 0.9406732443500968), ('اسمانوں', 0.9406732443500968), ('کی', 0.9406732443500968), ('کرتے', 0.9406732443500968), ('ہیں', 0.9406732443500968)]","[('باتیں', 0.8628795409903807), ('سنے', 0.8628795409903807), ('تو', 0.8628795409903807), ('اسمانوں', 0.8628795409903807), ('کی', 0.8628795409903807), ('کرتے', 0.8628795409903807), ('ہیں', 0.8628795409903807)]","[('باتیں', 0.9872283935546875), ('سنے', 0.9872283935546875), ('تو', 0.9872283935546875), ('آسمانوں', 0.9872283935546875), ('کی', 0.9872283935546875), ('کرتے', 0.9872283935546875), ('ہیں', 0.9872283935546875)]","[('باتیں', 0.8197140115148881), ('سنے', 0.8197140115148881), ('تو', 0.8197140115148881), ('آسمانوں', 0.8197140115148881), ('کی', 0.8197140115148881), ('کرتے', 0.8197140115148881), ('ہیں', 0.8197140115148881)]",باتیں سنیں تو اسمانوں کی کرتے ہیں۔,0.2857142857142857
common_voice_ur_41140699.mp3,میں ناشتہ بنانے ہی والا ہوں,"[('میں', 0.974162737528483), ('ناشتہ', 0.974162737528483), ('بنانے', 0.974162737528483), ('ہی', 0.974162737528483), ('والا', 0.974162737528483), ('ہوں', 0.974162737528483)]","[('میں', 0.8564383367697398), ('ناشطہ', 0.8564383367697398), ('بنانے', 0.8564383367697398), ('ہی', 0.8564383367697398), ('والا', 0.8564383367697398), ('ہوں', 0.8564383367697398)]","[('بیں', 0.9834942817687988), ('اشٹا', 0.9834942817687988), ('بنانے', 0.9834942817687988), ('ہی', 0.9834942817687988), ('والا', 0.9834942817687988), ('ہوں', 0.9834942817687988)]","[('میں', 0.801384154955546), ('ناشتہ', 0.801384154955546), ('بنانی', 0.801384154955546), ('ہی', 0.801384154955546), ('والا', 0.801384154955546), ('ہوں', 0.801384154955546)]",میں ناشتہ بنانے ہی والا ہوں۔,0.0
common_voice_ur_41160395.mp3,اخلاقی اقدار کو معاشرے میں فروغ دینا ضروری ہے,"[('اخلاقی', 0.9674270351727804), ('اقتدار', 0.9674270351727804), ('کو', 0.9674270351727804), ('معاشرے', 0.9674270351727804), ('میں', 0.9674270351727804), ('فروغ', 0.9674270351727804), ('دینا', 0.9674270351727804), ('ضروری', 0.9674270351727804), ('ہے', 0.9674270351727804)]","[('اخلاقی', 0.8875584006309509), ('اقتدار', 0.8875584006309509), ('کو', 0.8875584006309509), ('معاشے', 0.8875584006309509), ('میں', 0.8875584006309509), ('فروغ', 0.8875584006309509), ('دینا', 0.8875584006309509), ('ضروری', 0.8875584006309509), ('ہے', 0.8875584006309509)]","[('اخلاقی', 0.9759054780006409), ('اتدار', 0.9759054780006409), ('کو', 0.9759054780006409), ('معشے', 0.9759054780006409), ('میں', 0.9759054780006409), ('فروخ', 0.9759054780006409), ('دینا', 0.9759054780006409), ('زروری', 0.9759054780006409), ('ہے', 0.9759054780006409)]","[('اخلاقی', 0.7562066809489176), ('اقتدار', 0.7562066809489176), ('کو', 0.7562066809489176), ('معاشے', 0.7562066809489176), ('میں', 0.7562066809489176), ('فروح', 0.7562066809489176), ('دینہ', 0.7562066809489176), ('ضروری', 0.7562066809489176), ('ہے', 0.7562066809489176)]",اخلاقی اقتدار کو معاشرے میں فروغ دینا ضروری ہے۔,0.1111111111111111
common_voice_ur_38462711.mp3,حبابِ موجہٴ رفتار ہے نقشِ قدم میرا,"[('ابابِ', 0.8941487729549408), ('موجہِ', 0.8941487729549408), ('رفتار', 0.8941487729549408), ('ہے', 0.8941487729549408), ('نقش', 0.8941487729549408), ('قدم', 0.8941487729549408), ('میرا', 0.8941487729549408)]","[('ایران', 0.19493761658668518)]","[('حبابے', 0.9766747355461121), ('مجاہے', 0.9766747355461121), ('رفتاں', 0.9766747355461121), ('ہے', 0.9766747355461121), ('نکش', 0.9766747355461121), ('قدم', 0.9766747355461121), ('ہرا', 0.9766747355461121)]","[('ابابِ', 0.6509865716099739), ('موجہ', 0.6509865716099739), ('رفتار', 0.6509865716099739), ('ہے', 0.6509865716099739), ('نکشِ', 0.6509865716099739), ('قدم', 0.6509865716099739), ('میرا', 0.6509865716099739)]",ابابِ موجہِ رفتار ہے نقش قدم میرا۔,0.4285714285714285
common_voice_ur_31988976.mp3,کہ اگرغیر مجاز افراد سے صادر ہونے والے فیصلوں کو نافذ کرنے کی کوشش کی جائے,"[('کہ', 0.9833737362262814), ('اگر', 0.9833737362262814), ('غیر', 0.9833737362262814), ('مجاز', 0.9833737362262814), ('افراد', 0.9833737362262814), ('سے', 0.9833737362262814), ('صادر', 0.9833737362262814), ('ہونے', 0.9833737362262814), ('والے', 0.9833737362262814), ('فیصلوں', 0.9833737362262814), ('کو', 0.9833737362262814), ('نافذ', 0.9833737362262814), ('کرنے', 0.9833737362262814), ('کی', 0.9833737362262814), ('کوشش', 0.9833737362262814), ('کی', 0.9833737362262814), ('جائے', 0.9833737362262814)]","[('کہ', 0.9308470570763876), ('اگر', 0.9308470570763876), ('غیر', 0.9308470570763876), ('مجاز', 0.9308470570763876), ('افراد', 0.9308470570763876), ('سے', 0.9308470570763876), ('صادر', 0.9308470570763876), ('ہونے', 0.9308470570763876), ('والے', 0.9308470570763876), ('فیصلوں', 0.9308470570763876), ('کو', 0.9308470570763876), ('نافذ', 0.9308470570763876), ('کرنے', 0.9308470570763876), ('کی', 0.9308470570763876), ('کوشش', 0.9308470570763876), ('کی', 0.9308470570763876), ('جائے', 0.9308470570763876)]","[('کہ', 0.9779854416847229), ('اگر', 0.9779854416847229), ('غیر', 0.9779854416847229), ('مجاز', 0.9779854416847229), ('افراد', 0.9779854416847229), ('سے', 0.9779854416847229), ('سادر', 0.9779854416847229), ('ہونے', 0.9779854416847229), ('والے', 0.9779854416847229), ('فیصلوں', 0.9779854416847229), ('کو', 0.9779854416847229), ('نافص', 0.9779854416847229), ('کرنے', 0.9779854416847229), ('کی', 0.9779854416847229), ('کوشش', 0.9779854416847229), ('کی', 0.9779854416847229), ('جائے', 0.9779854416847229)]","[('کہ', 0.9061904369398605), ('اگر', 0.9061904369398605), ('غیر', 0.9061904369398605), ('مجاز', 0.9061904369398605), ('افراد', 0.9061904369398605), ('سے', 0.9061904369398605), ('سادر', 0.9061904369398605), ('ہونے', 0.9061904369398605), ('والے', 0.9061904369398605), ('فیصلوں', 0.9061904369398605), ('کو', 0.9061904369398605), ('نافس', 0.9061904369398605), ('کرنے', 0.9061904369398605), ('کی', 0.9061904369398605), ('کوشش', 0.9061904369398605), ('کی', 0.9061904369398605), ('جائے', 0.9061904369398605)]",کہ اگر غیر مجاز افراد سے صادر ہونے والے فیصلوں کو نافذ کرنے کی کوشش کی جائے۔,0.125
common_voice_ur_41145960.mp3,اتنا بڑا سیٹھ‘ اور کیا کرتے ہوئے پکڑا گیا۔,"[('اتنا', 0.9969834813049862), ('بڑا', 0.9969834813049862), ('سیٹ', 0.9969834813049862), ('اور', 0.9969834813049862), ('کیا', 0.9969834813049862), ('کرتے', 0.9969834813049862), ('ہوئے', 0.9969834813049862), ('پکڑا', 0.9969834813049862), ('گیا؟', 0.9969834813049862)]","[('اتنا', 0.9533347575752823), ('بڑا', 0.9533347575752823), ('سیٹ', 0.9533347575752823), ('اور', 0.9533347575752823), ('کیا', 0.9533347575752823), ('کرتے', 0.9533347575752823), ('ہوئے', 0.9533347575752823), ('پکڑا', 0.9533347575752823), ('گیا', 0.9533347575752823)]","[('اتنا', 0.9819391965866089), ('بھڑا', 0.9819391965866089), ('صیٹھ', 0.9819391965866089), ('اور', 0.9819391965866089), ('کھا', 0.9819391965866089), ('کرتے', 0.9819391965866089), ('ہوئے', 0.9819391965866089), ('پکھڑا', 0.9819391965866089), ('گیا', 0.9819391965866089)]","[('اتنا', 0.907897326681349), ('بڑا', 0.907897326681349), ('سیٹ', 0.907897326681349), ('اور', 0.907897326681349), ('کیا', 0.907897326681349), ('کرتے', 0.907897326681349), ('ہوئے', 0.907897326681349), ('پکڑا', 0.907897326681349), ('گیا', 0.907897326681349)]",اتنا بڑا سیٹ اور کیا کرتے ہوئے پکڑا گیا؟۔,0.2222222222222222
common_voice_ur_32432661.mp3,کہ لطف بے تحاشا رفتن قاتل پسند آیا,"[('کہ', 0.9692168728165005), ('لطف', 0.9692168728165005), ('بے', 0.9692168728165005), ('تہاشا', 0.9692168728165005), ('رفتن', 0.9692168728165005), ('قاتل', 0.9692168728165005), ('پسند', 0.9692168728165005), ('آیا', 0.9692168728165005)]","[('کہ', 0.8812164832716403), ('لطف', 0.8812164832716403), ('بے', 0.8812164832716403), ('تحاشا', 0.8812164832716403), ('رفتن', 0.8812164832716403), ('قاتل', 0.8812164832716403), ('پسند', 0.8812164832716403), ('آیا', 0.8812164832716403)]","[('کی', 0.9821087718009949), ('لطف', 0.9821087718009949), ('بے', 0.9821087718009949), ('تہاشیا', 0.9821087718009949), ('رفتن', 0.9821087718009949), ('قاتل', 0.9821087718009949), ('پسند', 0.9821087718009949), ('آیا', 0.9821087718009949)]","[('کہ', 0.7007168717682362), ('لُتف', 0.7007168717682362), ('بی', 0.7007168717682362), ('تحاشہ', 0.7007168717682362), ('رفتن', 0.7007168717682362), ('قاتل', 0.7007168717682362), ('پسند', 0.7007168717682362), ('آیا', 0.7007168717682362)]",کہ لطف بے تہاشا رفتن قاتل پسند آیا۔,0.125
common_voice_ur_41108787.mp3,اگر وزیر اعظم عمران خان نے ایسے لوگوں سے مشور ہ کرنا ہے۔,"[('اگر', 0.9594839801711421), ('وزیر', 0.9594839801711421), ('آزم', 0.9594839801711421), ('عمران', 0.9594839801711421), ('خان', 0.9594839801711421), ('نے', 0.9594839801711421), ('ایسے', 0.9594839801711421), ('لوگوں', 0.9594839801711421), ('سے', 0.9594839801711421), ('مشورہ', 0.9594839801711421), ('کرنا', 0.9594839801711421), ('ہے', 0.9594839801711421)]","[('اگر', 0.9463676252672749), ('وزیراعظم', 0.9463676252672749), ('امران', 0.9463676252672749), ('خان', 0.9463676252672749), ('نے', 0.9463676252672749), ('ایسے', 0.9463676252672749), ('لوگوں', 0.9463676252672749), ('سے', 0.9463676252672749), ('مشورہ', 0.9463676252672749), ('کرنا', 0.9463676252672749), ('ہے', 0.9463676252672749)]","[('اگر', 0.9808682203292847), ('وزیر', 0.9808682203292847), ('اعظم', 0.9808682203292847), ('عمران', 0.9808682203292847), ('خانے', 0.9808682203292847), ('ایسے', 0.9808682203292847), ('لوگوں', 0.9808682203292847), ('سے', 0.9808682203292847), ('مشورہ', 0.9808682203292847), ('کرنا', 0.9808682203292847), ('ہے', 0.9808682203292847)]","[('اگر', 0.8319580083893191), ('وزیر', 0.8319580083893191), ('عظم', 0.8319580083893191), ('امران', 0.8319580083893191), ('قانی', 0.8319580083893191), ('ایسے', 0.8319580083893191), ('لوگوں', 0.8319580083893191), ('سے', 0.8319580083893191), ('مشفرا', 0.8319580083893191), ('کرنا', 0.8319580083893191), ('ہے', 0.8319580083893191)]",اگر وزیر آزم عمران خان نے ایسے لوگوں سے مشورہ کرنا ہے۔,0.3076923076923077
common_voice_ur_41119884.mp3,اردو زبان کو ہندوستان کے مسلمانوں کے ساتھ خاص کیا جاتا ہے,"[('اردو', 0.9159869365394115), ('زبان', 0.9159869365394115), ('کو', 0.9159869365394115), ('ہندوستان', 0.9159869365394115), ('کی', 0.9159869365394115), ('مزمانوں', 0.9159869365394115), ('کے', 0.9159869365394115), ('ساتھ', 0.9159869365394115), ('خاص', 0.9159869365394115), ('کیا', 0.9159869365394115), ('جاتا', 0.9159869365394115), ('ہے', 0.9159869365394115)]","[('ادھو', 0.8625847831849129), ('زبان', 0.8625847831849129), ('کو', 0.8625847831849129), ('ہندوستان', 0.8625847831849129), ('کی', 0.8625847831849129), ('مسلمانوں', 0.8625847831849129), ('کے', 0.8625847831849129), ('ساتھ', 0.8625847831849129), ('خاص', 0.8625847831849129), ('کیا', 0.8625847831849129), ('جاتا', 0.8625847831849129), ('ہے', 0.8625847831849129)]","[('اردوسرپان', 0.9768151640892029), ('کو', 0.9768151640892029), ('ہندوستان', 0.9768151640892029), ('کی', 0.9768151640892029), ('مسلمانوں', 0.9768151640892029), ('کے', 0.9768151640892029), ('ساتھ', 0.9768151640892029), ('حاص', 0.9768151640892029), ('کیا', 0.9768151640892029), ('جاتا', 0.9768151640892029), ('ہے', 0.9768151640892029)]","[('اردو', 0.7314311022108252), ('زبان', 0.7314311022108252), ('کو', 0.7314311022108252), ('ہندستان', 0.7314311022108252), ('کی', 0.7314311022108252), ('مزنبانوں', 0.7314311022108252), ('کے', 0.7314311022108252), ('ساتھ', 0.7314311022108252), ('خواس', 0.7314311022108252), ('کیا', 0.7314311022108252), ('جاتا', 0.7314311022108252), ('ہے', 0.7314311022108252)]",اردو زبان کو ہندوستان کی مزمانوں کے ساتھ خاص کیا جاتا ہے۔,0.1666666666666666
common_voice_ur_38457061.mp3,اس ایک مسئلے کے علاوہ,"[('اس', 0.9879433925335224), ('ایک', 0.9879433925335224), ('مسئلے', 0.9879433925335224), ('کے', 0.9879433925335224), ('علاوہ', 0.9879433925335224)]","[('اس', 0.947102101949545), ('ایک', 0.947102101949545), ('مسئلے', 0.947102101949545), ('کے', 0.947102101949545), ('علاوہ', 0.947102101949545)]","[('اس', 0.9789029955863953), ('ایک', 0.9789029955863953), ('مسیہلے', 0.9789029955863953), ('کیلاوا', 0.9789029955863953)]","[('اس', 0.844390461842219), ('ایک', 0.844390461842219), ('مسئل', 0.844390461842219), ('کے', 0.844390461842219), ('علاوہ', 0.844390461842219)]",اس ایک مسئلے کے علاوہ۔,0.0
common_voice_ur_41174907.mp3,لغت کے اعتبار سے,"[('لغت', 0.9322262287139893), ('کے', 0.9322262287139893), ('اعتبار', 0.9322262287139893), ('سے', 0.9322262287139893)]","[('نغت', 0.8583936214447021), ('کے', 0.8583936214447021), ('اعتبار', 0.8583936214447021), ('سے', 0.8583936214447021)]","[('لغت', 0.9940811991691589), ('کے', 0.9940811991691589), ('ایتبار', 0.9940811991691589), ('سے', 0.9940811991691589)]","[('نغد', 0.6917261589657177), ('کے', 0.6917261589657177), ('ایٹبار', 0.6917261589657177), ('سے', 0.6917261589657177)]",لغت کے اعتبار سے۔,0.0
common_voice_ur_31985564.mp3,بعد میں خلیفہ کے حکم کے بغیر وعظ کہنے اور فتویٰ دینے لگے,"[('بار', 0.9474030034882682), ('نے', 0.9474030034882682), ('خلیفہ', 0.9474030034882682), ('کے', 0.9474030034882682), ('حکم', 0.9474030034882682), ('کے', 0.9474030034882682), ('بغیر', 0.9474030034882682), ('واز', 0.9474030034882682), ('کہنے', 0.9474030034882682), ('اور', 0.9474030034882682), ('فتوہ', 0.9474030034882682), ('دینے', 0.9474030034882682), ('لگے۔', 0.9474030034882682)]","[('بار', 0.8544903213486952), ('نے', 0.8544903213486952), ('خلیفہ', 0.8544903213486952), ('کے', 0.8544903213486952), ('حکم', 0.8544903213486952), ('کے', 0.8544903213486952), ('بغیر', 0.8544903213486952), ('واز', 0.8544903213486952), ('کہنے', 0.8544903213486952), ('اور', 0.8544903213486952), ('فطوہ', 0.8544903213486952), ('دینے', 0.8544903213486952), ('لگے', 0.8544903213486952)]","[('بعر', 0.9737590551376343), ('میخلیفی', 0.9737590551376343), ('کے', 0.9737590551376343), ('حکوم', 0.9737590551376343), ('ک', 0.9737590551376343), ('بغائے', 0.9737590551376343), ('رواز', 0.9737590551376343), ('کہنے', 0.9737590551376343), ('اور', 0.9737590551376343), ('فتویع', 0.9737590551376343), ('دینے', 0.9737590551376343), ('لگے', 0.9737590551376343)]","[('بار', 0.7800384685397148), ('خلیفہ', 0.7800384685397148), ('کے', 0.7800384685397148), ('حکم', 0.7800384685397148), ('کے', 0.7800384685397148), ('بغیر', 0.7800384685397148), ('واضح', 0.7800384685397148), ('کہنے', 0.7800384685397148), ('اور', 0.7800384685397148), ('فتوح', 0.7800384685397148), ('دینے', 0.7800384685397148), ('لگے', 0.7800384685397148)]",بار نے خلیفہ کے حکم کے بغیر واز کہنے اور فتوہ دینے لگے۔,0.3846153846153846
common_voice_ur_41130747.mp3,مال کی کیا رونق ہو ا کرتی تھی۔,"[('مال', 0.8697028774768114), ('کی', 0.8697028774768114), ('کیا', 0.8697028774768114), ('رونپ', 0.8697028774768114), ('ہوا', 0.8697028774768114), ('کرتی', 0.8697028774768114), ('تھی', 0.8697028774768114)]","[('مال', 0.7439724715316997), ('کی', 0.7439724715316997), ('کیا', 0.7439724715316997), ('رونہ', 0.7439724715316997), ('پوہ', 0.7439724715316997), ('کرتی', 0.7439724715316997), ('تھی', 0.7439724715316997)]","[('مال', 0.9860618710517883), ('کی', 0.9860618710517883), ('قار', 0.9860618710517883), ('ونا', 0.9860618710517883), ('ہوا', 0.9860618710517883), ('کرتی', 0.9860618710517883), ('تھیں', 0.9860618710517883)]","[('مال', 0.7032234975520302), ('کی', 0.7032234975520302), ('کیا', 0.7032234975520302), ('رونک', 0.7032234975520302), ('کو', 0.7032234975520302), ('آ', 0.7032234975520302), ('کرتی', 0.7032234975520302), ('تھی؟', 0.7032234975520302)]",مال کی کیا رونپ ہوا کرتی تھی۔,0.5
common_voice_ur_32032751.mp3,پریٹنگ سسٹمز کی سہولیات سے فائدہ اٹھائیں,"[('پرنٹنگ', 0.9761822797633983), ('سسٹم', 0.9761822797633983), ('کی', 0.9761822797633983), ('سہولیات', 0.9761822797633983), ('سے', 0.9761822797633983), ('فائدہ', 0.9761822797633983), ('اٹھائے', 0.9761822797633983)]","[('برنٹنگ', 0.8432726550985266), ('سسٹم', 0.8432726550985266), ('کی', 0.8432726550985266), ('سہولیات', 0.8432726550985266), ('سے', 0.8432726550985266), ('فائدہ', 0.8432726550985266), ('اٹھائیں', 0.8432726550985266)]","[('پلنٹنگ', 0.9697728753089905), ('سسٹم', 0.9697728753089905), ('کی', 0.9697728753089905), ('صحولیات', 0.9697728753089905), ('سے', 0.9697728753089905), ('فائدائ', 0.9697728753089905), ('ٹھائیر', 0.9697728753089905)]","[('پرنٹنگ', 0.7414469248973407), ('سستم', 0.7414469248973407), ('کی', 0.7414469248973407), ('سہولیات', 0.7414469248973407), ('سے', 0.7414469248973407), ('فائدہ', 0.7414469248973407), ('اٹھائے', 0.7414469248973407)]",پرنٹنگ سسٹم کی سہولیات سے فائدہ اٹھائے۔,0.4285714285714285
common_voice_ur_38469356.mp3,ان کے ذہن میں بناعمران کا مجسمہ شکست و ریخت سے دوچار ہے۔,"[('ان', 0.9683949659610617), ('کے', 0.9683949659610617), ('ذہن', 0.9683949659610617), ('میں', 0.9683949659610617), ('عمران', 0.9683949659610617), ('کا', 0.9683949659610617), ('مجسمہ', 0.9683949659610617), ('شخص', 0.9683949659610617), ('تو', 0.9683949659610617), ('ریت', 0.9683949659610617), ('سے', 0.9683949659610617), ('دوچار', 0.9683949659610617), ('ہے۔', 0.9683949659610617)]","[('ان', 0.8906360864639282), ('کے', 0.8906360864639282), ('ذہن', 0.8906360864639282), ('میں', 0.8906360864639282), ('امران', 0.8906360864639282), ('کا', 0.8906360864639282), ('مجسمہ', 0.8906360864639282), ('شخص', 0.8906360864639282), ('تو', 0.8906360864639282), ('رید', 0.8906360864639282), ('سے', 0.8906360864639282), ('دو', 0.8906360864639282), ('چار', 0.8906360864639282), ('ہے', 0.8906360864639282)]","[('ان', 0.9840662479400635), ('کے', 0.9840662479400635), ('زہن', 0.9840662479400635), ('میں', 0.9840662479400635), ('عمران', 0.9840662479400635), ('کا', 0.9840662479400635), ('مجسمہ', 0.9840662479400635), ('شخص', 0.9840662479400635), ('توریط', 0.9840662479400635), ('سے', 0.9840662479400635), ('دوچار', 0.9840662479400635), ('ہے', 0.9840662479400635)]","[('ان', 0.89747901899474), ('کے', 0.89747901899474), ('ذہن', 0.89747901899474), ('میں', 0.89747901899474), ('امران', 0.89747901899474), ('کا', 0.89747901899474), ('مجسمہ', 0.89747901899474), ('شخص', 0.89747901899474), ('تو', 0.89747901899474), ('ریت', 0.89747901899474), ('سے', 0.89747901899474), ('دو', 0.89747901899474), ('چار', 0.89747901899474), ('ہے', 0.89747901899474)]",ان کے ذہن میں عمران کا مجسمہ شخص تو ریت سے دوچار ہے۔,0.3076923076923077
common_voice_ur_38466325.mp3,پابند ھے پرواز فقط تیرے افق پر,"[('قابند', 0.9050125464012748), ('نے', 0.9050125464012748), ('پرواز', 0.9050125464012748), ('فقط', 0.9050125464012748), ('تیرے', 0.9050125464012748), ('افق', 0.9050125464012748), ('پر', 0.9050125464012748)]","[('بابند', 0.7062439008762962), ('ہے', 0.7062439008762962), ('ترواز', 0.7062439008762962), ('فقط', 0.7062439008762962), ('تیرے', 0.7062439008762962), ('افق', 0.7062439008762962), ('پر', 0.7062439008762962)]","[('پا', 0.9793614745140076), ('بند', 0.9793614745140076), ('ہے', 0.9793614745140076), ('پر', 0.9793614745140076), ('واز', 0.9793614745140076), ('فقد', 0.9793614745140076), ('تیرے', 0.9793614745140076), ('افق', 0.9793614745140076), ('پر', 0.9793614745140076)]","[('آبند', 0.5331491482528773), ('ہے', 0.5331491482528773), ('پرواہ', 0.5331491482528773), ('سفکت', 0.5331491482528773), ('تیرے', 0.5331491482528773), ('افق', 0.5331491482528773), ('پر', 0.5331491482528773)]",قابند نے پرواز فقط تیرے افق پر۔,0.2857142857142857
